engagement_id,customer_id,campaign_id,channel_used,has_engaged,day,month,duration
785,627,42,TikTok,0,25,February,
786,628,97,Telephone,0,8,May,
787,629,39,Instagram,0,19,April,
788,630,16,Email,0,4,September,
789,1474,69,Instagram,1,14,September,103
790,631,30,Google Ads,0,21,August,
791,479,75,Website,1,7,August,54
792,632,93,Telephone,0,27,December,
793,633,46,TikTok,0,26,August,
794,634,94,Landline,0,13,November,
795,635,14,Email,0,4,May,
796,636,32,Google Ads,0,29,October,
797,637,14,Email,0,15,May,
798,638,87,Landline,0,4,January,
799,671,36,Instagram,1,13,February,77
800,639,73,Website,0,21,October,
801,640,17,Email,0,3,December,
802,641,73,Website,0,27,October,
803,642,7,Email,0,11,March,
804,643,97,Landline,0,30,April,
805,644,19,Google Ads,0,26,April,
806,1360,51,Instagram,1,8,September,111
807,645,98,Telephone,0,27,January,
808,1805,57,TikTok,1,16,November,148
809,646,94,Landline,0,24,November,
810,647,11,Email,0,10,March,
811,648,29,Google Ads,0,2,December,
812,2469,27,Google Ads,1,8,March,122
813,3876,41,TikTok,1,24,March,66
814,649,23,Google Ads,0,26,February,
815,2416,41,Instagram,1,12,March,169
816,650,46,TikTok,0,27,August,
817,651,10,Email,0,12,June,
818,652,80,Website,0,29,September,
819,653,33,TikTok,0,28,March,
820,3064,98,Telephone,1,20,January,591
821,2866,51,Instagram,1,24,August,179
822,654,32,Google Ads,0,8,November,
823,3739,31,Google Ads,1,5,March,153
824,655,40,Instagram,0,29,September,
825,656,78,Website,0,29,July,
826,657,18,Email,0,5,October,
827,658,1,Email,0,29,June,
828,659,63,Instagram,0,4,April,
829,660,13,Email,0,27,December,
830,661,27,Google Ads,0,19,March,
831,381,65,TikTok,1,16,March,127
832,662,35,TikTok,0,12,January,
833,663,82,Website,0,15,June,
834,1665,38,TikTok,1,26,March,118
835,664,17,Email,0,16,December,
836,665,14,Email,0,27,June,
837,666,76,Website,0,7,May,
838,667,44,Instagram,0,1,April,
839,1173,42,Instagram,1,5,February,104
840,668,38,TikTok,0,19,March,
841,669,79,Website,0,27,September,
842,670,83,Website,0,27,September,
843,671,74,Website,0,8,July,
844,672,85,Landline,0,9,May,
845,3898,66,TikTok,1,10,May,61
846,1418,67,Instagram,1,6,September,60
847,673,7,Email,0,1,March,
848,674,59,Instagram,0,10,December,
849,675,65,TikTok,0,8,March,
850,676,43,TikTok,0,3,December,
851,677,6,Email,0,4,February,
852,1614,49,TikTok,1,6,June,124
853,678,53,TikTok,0,21,June,
854,679,75,Website,0,5,September,
855,1958,66,TikTok,1,31,May,106
856,680,80,Website,0,7,October,
857,681,3,Email,0,21,June,
858,682,64,Instagram,0,6,July,
859,3061,56,TikTok,1,11,August,65
860,683,67,Instagram,0,4,September,
861,684,56,Instagram,0,17,July,
862,3664,58,TikTok,1,5,April,144
863,685,34,TikTok,0,28,November,
864,686,85,Landline,0,6,May,
865,1195,8,Email,1,5,November,
866,687,30,Google Ads,0,31,August,
867,688,20,Google Ads,0,19,October,
868,689,19,Google Ads,0,29,April,
869,690,39,Instagram,0,6,April,
870,691,21,Google Ads,0,22,June,
871,692,95,Telephone,0,4,August,
872,693,79,Website,0,12,September,
873,562,10,Email,1,19,May,
874,694,77,Website,0,22,May,
875,695,46,TikTok,0,16,August,
876,696,81,Website,0,8,August,
877,697,17,Email,0,13,December,
878,698,46,TikTok,0,26,August,
879,699,22,Google Ads,0,26,October,
880,700,12,Email,0,14,January,
881,701,17,Email,0,3,December,
882,702,43,Instagram,0,3,December,
883,703,27,Google Ads,0,4,April,
884,704,14,Email,0,2,July,
885,705,82,Website,0,11,June,
886,706,30,Google Ads,0,23,August,
887,707,98,Landline,0,17,January,
888,708,91,Telephone,0,16,November,
889,3574,72,Website,1,19,October,166
890,709,47,Instagram,0,6,October,
891,710,75,Website,0,27,August,
892,711,24,Google Ads,0,19,May,
893,84,59,TikTok,1,27,November,66
894,712,26,Google Ads,0,12,October,
895,1323,2,Email,1,17,December,
896,713,16,Email,0,18,September,
897,714,96,Telephone,0,8,July,
898,715,50,Instagram,0,22,July,
899,1824,46,Instagram,1,14,August,80
900,716,16,Email,0,2,September,
901,717,85,Landline,0,20,May,
902,718,5,Email,0,30,September,
903,719,72,Website,0,1,October,
904,720,79,Website,0,16,September,
905,721,47,Instagram,0,27,September,
906,722,92,Telephone,0,26,November,
907,723,96,Landline,0,1,June,
908,1384,57,TikTok,1,11,December,28
909,724,33,TikTok,0,3,April,
910,725,87,Landline,0,10,January,
911,2797,99,Landline,1,5,April,350
912,726,35,TikTok,0,16,January,
913,727,52,TikTok,0,18,February,
914,728,90,Landline,0,10,February,
915,729,1,Email,0,4,June,
916,730,51,TikTok,0,6,September,
917,731,99,Landline,0,10,April,
918,732,99,Telephone,0,2,April,
919,3939,75,Website,1,9,August,44
920,733,4,Email,0,18,September,
921,734,74,Website,0,22,August,
922,735,1,Email,0,5,June,
923,736,76,Website,0,3,May,
924,737,20,Google Ads,0,24,September,
925,738,98,Landline,0,29,January,
926,739,25,Google Ads,0,4,November,
927,1384,13,Email,1,30,January,
928,740,78,Website,0,2,August,
929,741,85,Telephone,0,9,May,
930,742,82,Website,0,4,July,
931,743,29,Google Ads,0,17,December,
932,744,45,TikTok,0,13,October,
933,745,5,Email,0,9,September,
934,746,5,Email,0,22,September,
935,747,57,TikTok,0,6,December,
936,748,87,Telephone,0,18,January,
937,749,12,Email,0,29,December,
938,1465,65,TikTok,1,28,March,151
939,750,51,Instagram,0,6,August,
940,751,11,Email,0,5,February,
941,752,57,TikTok,0,12,November,
942,1692,63,TikTok,1,14,March,160
943,753,55,Instagram,0,2,May,
944,982,52,TikTok,1,27,February,81
945,3617,7,Email,1,4,March,
946,754,62,TikTok,0,5,February,
947,755,7,Email,0,11,March,
948,756,65,TikTok,0,27,February,
949,757,5,Email,0,27,September,
950,758,24,Google Ads,0,26,May,
951,759,83,Website,0,9,October,
952,760,43,Instagram,0,28,November,
953,761,87,Telephone,0,2,January,
954,762,34,TikTok,0,2,November,
955,763,85,Landline,0,5,May,
956,764,11,Email,0,28,January,
957,765,55,Instagram,0,28,April,
958,3151,9,Email,1,17,October,
959,766,94,Telephone,0,28,November,
960,767,7,Email,0,10,March,
961,768,61,Instagram,0,16,August,
962,769,18,Email,0,20,October,
963,2353,65,TikTok,1,13,February,149
964,770,70,Instagram,0,27,September,
965,2556,50,Instagram,1,19,June,137
966,771,28,Google Ads,0,5,February,
967,2169,50,Instagram,1,8,June,103
968,2961,75,Website,1,23,September,157
969,772,98,Telephone,0,31,January,
970,773,37,Instagram,0,30,December,
971,774,16,Email,0,30,August,
972,2193,56,Instagram,1,15,August,53
973,775,67,TikTok,0,17,September,
974,3610,70,Instagram,1,1,October,53
975,776,37,Instagram,0,2,December,
976,777,54,TikTok,0,3,June,
977,778,81,Website,0,20,August,
978,2665,49,Instagram,1,12,June,130
979,779,80,Website,0,6,October,
980,780,26,Google Ads,0,15,October,
981,781,61,Instagram,0,8,September,
982,782,86,Telephone,0,27,July,
983,3414,20,Google Ads,1,29,September,30
984,783,12,Email,0,10,January,
985,784,66,Instagram,0,13,May,
986,984,9,Email,1,16,October,
987,785,86,Telephone,0,2,August,
988,786,85,Telephone,0,12,May,
989,787,93,Telephone,0,22,December,
990,788,7,Email,0,28,February,
991,789,67,TikTok,0,16,September,
992,790,4,Email,0,11,September,
993,3549,7,Email,1,14,March,
994,791,19,Google Ads,0,26,May,
995,792,98,Landline,0,19,January,
996,793,88,Telephone,0,26,April,
997,2385,34,Instagram,1,4,November,31
998,3956,16,Email,1,14,September,
999,1725,3,Email,1,24,June,
1000,1998,45,Instagram,1,21,October,61
1001,794,58,TikTok,0,19,April,
1002,795,8,Email,0,29,October,
1003,796,90,Telephone,0,10,February,
1004,797,90,Telephone,0,1,February,
1005,798,34,TikTok,0,26,November,
1006,799,16,Email,0,16,September,
1007,800,77,Website,0,22,May,
1008,801,96,Telephone,0,11,July,
1009,1044,45,Instagram,1,5,November,21
1010,802,97,Landline,0,14,May,
1011,349,46,TikTok,1,16,August,82
1012,803,88,Landline,0,6,May,
1013,804,8,Email,0,7,November,
1014,805,81,Website,0,6,August,
1015,806,31,Google Ads,0,13,March,
1016,807,89,Telephone,0,15,March,
1017,1865,68,Instagram,1,22,March,157
1018,808,7,Email,0,1,March,
1019,1215,62,Instagram,1,30,January,176
1020,809,66,Instagram,0,11,April,
1021,810,91,Telephone,0,20,November,
1022,811,11,Email,0,2,February,
1023,812,37,TikTok,0,30,November,
1024,2092,48,TikTok,1,24,May,53
1025,2601,41,Instagram,1,23,March,84
1026,813,85,Landline,0,20,May,
1027,814,42,TikTok,0,29,January,
1028,395,40,Instagram,1,27,September,157
1029,537,68,Instagram,1,1,April,58
1030,815,21,Google Ads,0,27,July,
1031,816,64,Instagram,0,13,July,
1032,817,18,Email,0,11,October,
1033,818,83,Website,0,10,October,
1034,819,91,Telephone,0,19,November,
1035,820,57,TikTok,0,27,November,
1036,821,8,Email,0,1,October,
1037,822,53,Instagram,0,21,June,
1038,985,64,TikTok,1,4,July,175
1039,823,14,Email,0,30,May,
1040,1494,40,Instagram,1,27,September,40
1041,824,19,Google Ads,0,29,April,
1042,825,1,Email,0,21,June,
1043,3692,85,Telephone,1,11,May,549
1044,826,8,Email,0,14,October,
1045,827,5,Email,0,13,September,
1046,499,39,TikTok,1,13,April,51
1047,828,77,Website,0,19,May,
1048,2414,44,TikTok,1,13,March,64
1049,829,91,Landline,0,5,November,
1050,830,62,Instagram,0,7,February,
1051,831,63,Instagram,0,13,April,
1052,832,95,Telephone,0,10,July,
1053,2596,19,Google Ads,1,27,April,90
1054,833,29,Google Ads,0,16,January,
1055,834,95,Landline,0,1,August,
1056,2761,15,Email,1,24,February,
1057,835,3,Email,0,22,June,
1058,836,91,Landline,0,20,November,
1059,837,81,Website,0,16,August,
1060,838,63,TikTok,0,29,March,
1061,3716,22,Google Ads,1,19,October,158
1062,839,13,Email,0,29,January,
1063,840,78,Website,0,11,August,
1064,841,85,Telephone,0,6,May,
1065,842,60,TikTok,0,3,August,
1066,843,14,Email,0,29,June,
1067,844,55,TikTok,0,27,April,
1068,845,75,Website,0,31,August,
1069,846,32,Google Ads,0,11,November,
1070,847,10,Email,0,15,June,
1071,848,25,Google Ads,0,17,October,
1072,3549,40,Instagram,1,11,September,85
1073,849,23,Google Ads,0,28,February,
1074,850,80,Website,0,19,September,
1075,851,37,TikTok,0,1,December,
1076,852,52,Instagram,0,27,February,
1077,853,91,Landline,0,20,November,
1078,854,73,Website,0,30,October,
1079,855,20,Google Ads,0,5,October,
1080,856,68,TikTok,0,27,March,
1081,857,39,TikTok,0,18,April,
1082,858,85,Telephone,0,11,May,
1083,859,63,Instagram,0,25,March,
1084,860,58,TikTok,0,19,April,
1085,861,38,Instagram,0,30,March,
1086,761,59,TikTok,1,10,December,179
1087,862,60,TikTok,0,27,July,
1088,863,99,Landline,0,13,April,
1089,3939,6,Email,1,4,February,
1090,864,22,Google Ads,0,6,November,
1091,865,79,Website,0,7,September,
1092,866,49,TikTok,0,5,June,
1093,867,97,Telephone,0,13,April,
1094,868,21,Google Ads,0,17,June,
1095,869,27,Google Ads,0,17,March,
1096,870,85,Landline,0,16,May,
1097,871,30,Google Ads,0,17,August,
1098,872,74,Website,0,3,August,
1099,3138,21,Google Ads,1,7,July,20
1100,873,11,Email,0,7,March,
1101,874,28,Google Ads,0,1,January,
1102,875,15,Email,0,24,February,
1103,650,15,Email,1,30,January,
1104,848,33,Instagram,1,31,March,75
1105,876,90,Telephone,0,7,January,
1106,877,38,Instagram,0,23,March,
1107,878,21,Google Ads,0,23,July,
1108,879,45,TikTok,0,12,October,
1109,2302,29,Google Ads,1,24,January,
1110,880,39,TikTok,0,6,April,
1111,881,29,Google Ads,0,7,January,
1112,882,80,Website,0,18,September,
1113,883,3,Email,0,15,June,
1114,884,75,Website,0,24,September,
1115,885,67,Instagram,0,13,September,
1116,2973,62,Instagram,1,19,February,73
1117,886,97,Telephone,0,21,May,
1118,887,75,Website,0,4,September,
1119,888,84,Telephone,0,29,December,
1120,889,25,Google Ads,0,26,November,
1121,890,83,Website,0,30,October,
1122,891,66,TikTok,0,30,May,
1123,892,89,Landline,0,26,March,
1124,893,28,Google Ads,0,28,January,
1125,1681,80,Website,1,24,October,166
1126,1804,14,Email,1,13,May,
1127,2701,9,Email,1,19,October,
1128,299,69,TikTok,1,26,September,33
1129,894,77,Website,0,28,April,
1130,2130,12,Email,1,29,December,
1131,895,98,Telephone,0,16,January,
1132,896,90,Telephone,0,10,January,
1133,897,96,Landline,0,28,May,
1134,898,21,Google Ads,0,27,July,
1135,899,38,TikTok,0,6,April,
1136,3675,40,TikTok,1,1,October,149
1137,900,57,TikTok,0,30,October,
1138,2092,44,TikTok,1,29,March,106
1139,901,59,TikTok,0,2,December,
1140,3237,12,Email,1,7,December,
1141,902,9,Email,0,30,October,
1142,903,14,Email,0,22,May,
1143,904,8,Email,0,16,October,
1144,905,44,TikTok,0,12,March,
1145,906,95,Landline,0,18,August,
1146,907,22,Google Ads,0,14,October,
1147,908,47,TikTok,0,25,September,
1148,909,25,Google Ads,0,28,October,
1149,910,9,Email,0,30,October,
1150,911,64,TikTok,0,7,July,
1151,912,64,TikTok,0,15,July,
1152,2079,51,Instagram,1,17,August,35
1153,913,19,Google Ads,0,10,May,
1154,914,14,Email,0,21,June,
1155,1081,82,Website,1,25,June,123
1156,915,51,Instagram,0,4,September,
1157,916,3,Email,0,18,June,
1158,917,73,Website,0,31,October,
1159,918,80,Website,0,2,November,
1160,919,29,Google Ads,0,19,January,
1161,920,12,Email,0,19,December,
1162,921,80,Website,0,6,September,
1163,922,87,Landline,0,27,January,
1164,923,8,Email,0,25,October,
1165,924,49,Instagram,0,25,May,
1166,925,64,Instagram,0,15,July,
1167,926,57,Instagram,0,1,December,
1168,233,38,Instagram,1,23,March,95
1169,927,5,Email,0,24,September,
1170,1482,63,Instagram,1,29,March,165
1171,928,96,Landline,0,16,June,
1172,929,95,Landline,0,6,August,
1173,930,44,Instagram,0,26,March,
1174,931,65,Instagram,0,29,March,
1175,932,87,Telephone,0,31,December,
1176,933,95,Landline,0,17,August,
1177,934,27,Google Ads,0,1,March,
1178,376,18,Email,1,10,October,
1179,935,26,Google Ads,0,13,October,
1180,936,95,Telephone,0,27,July,
1181,937,99,Telephone,0,3,April,
1182,938,70,TikTok,0,5,October,
1183,939,8,Email,0,28,September,
1184,940,61,TikTok,0,24,September,
1185,941,79,Website,0,27,September,
1186,291,35,TikTok,1,16,January,63
1187,942,33,Instagram,0,25,March,
1188,943,69,TikTok,0,24,September,
1189,944,72,Website,0,27,October,
1190,945,58,Instagram,0,19,April,
1191,946,94,Telephone,0,28,November,
1192,947,32,Google Ads,0,8,November,
1193,948,90,Landline,0,10,February,
1194,1617,72,Website,1,1,October,115
1195,949,41,TikTok,0,17,March,
1196,950,77,Website,0,11,April,
1197,951,73,Website,0,21,October,
1198,952,59,TikTok,0,9,December,
1199,953,81,Website,0,6,August,
1200,954,45,Instagram,0,3,November,
1201,955,63,TikTok,0,7,March,
1202,956,18,Email,0,17,October,
1203,957,63,TikTok,0,1,April,
1204,958,84,Telephone,0,3,January,
1205,352,15,Email,1,4,March,
1206,959,4,Email,0,8,September,
1207,960,93,Landline,0,27,December,
1208,961,23,Google Ads,0,25,February,
1209,962,87,Telephone,0,30,December,
1210,963,92,Telephone,0,19,November,
1211,964,78,Website,0,5,August,
1212,965,92,Landline,0,20,November,
1213,966,84,Landline,0,25,January,
1214,967,23,Google Ads,0,6,March,
1215,2637,45,TikTok,1,9,November,53
1216,968,39,Instagram,0,18,April,
1217,3670,74,Website,1,26,July,88
1218,1152,29,Google Ads,1,27,January,179
1219,969,56,TikTok,0,17,July,
1220,970,52,TikTok,0,28,February,
1221,971,55,TikTok,0,14,April,
1222,972,29,Google Ads,0,12,December,
1223,973,92,Telephone,0,21,November,
1224,974,9,Email,0,17,October,
1225,975,75,Website,0,11,August,
1226,976,74,Website,0,2,August,
1227,977,51,Instagram,0,31,July,
1228,978,55,Instagram,0,3,April,
1229,979,92,Landline,0,18,November,
1230,980,47,Instagram,0,29,September,
1231,981,40,TikTok,0,30,September,
1232,982,5,Email,0,5,October,
1233,983,58,Instagram,0,2,May,
1234,984,96,Landline,0,11,July,
1235,3762,34,TikTok,1,2,November,77
1236,985,41,TikTok,0,12,March,
1237,2522,91,Telephone,1,13,November,510
1238,2099,74,Website,1,10,July,
1239,171,40,TikTok,1,3,September,114
1240,986,40,TikTok,0,5,September,
1241,2498,40,TikTok,1,7,September,142
1242,987,41,TikTok,0,12,March,
1243,988,86,Telephone,0,27,July,
1244,989,86,Telephone,0,23,July,
1245,1257,35,Instagram,1,25,January,176
1246,990,11,Email,0,18,February,
1247,991,82,Website,0,6,July,
1248,992,54,TikTok,0,5,June,
1249,993,35,TikTok,0,21,January,
1250,994,77,Website,0,2,April,
1251,995,92,Telephone,0,1,December,
1252,996,88,Telephone,0,5,April,
1253,997,70,TikTok,0,5,October,
1254,998,1,Email,0,12,June,
1255,999,54,Instagram,0,7,June,
1256,1000,6,Email,0,20,January,
1257,3043,31,Google Ads,1,9,March,108
1258,1001,30,Google Ads,0,30,August,
1259,1002,21,Google Ads,0,13,June,
1260,1003,21,Google Ads,0,29,June,
1261,2367,25,Google Ads,1,27,October,56
1262,1004,73,Website,0,5,October,
1263,1005,47,Instagram,0,17,October,
1264,1006,9,Email,0,25,October,
1265,1007,67,TikTok,0,16,September,
1266,1008,26,Google Ads,0,16,October,
1267,1009,54,Instagram,0,27,May,
1268,1010,17,Email,0,28,November,
1269,1011,47,Instagram,0,20,October,
1270,1012,74,Website,0,30,July,
1271,3429,66,TikTok,1,16,April,165
1272,350,74,Website,1,16,August,101
1273,1013,39,TikTok,0,15,April,
1274,2663,14,Email,1,5,May,
1275,1014,4,Email,0,11,September,
1276,1015,50,Instagram,0,18,July,
1277,1016,3,Email,0,26,June,
1278,1017,88,Telephone,0,7,April,
1279,1018,33,TikTok,0,2,April,
1280,1019,44,TikTok,0,24,March,
1281,1020,38,TikTok,0,28,March,
1282,1021,5,Email,0,16,September,
1283,3598,90,Landline,1,13,January,539
1284,1022,77,Website,0,2,April,
1285,1023,97,Landline,0,2,May,
1286,1024,79,Website,0,22,August,
1287,2725,35,TikTok,1,20,January,56
1288,1476,39,Instagram,1,13,April,149
1289,1025,17,Email,0,9,December,
1290,1063,69,TikTok,1,29,September,37
1291,1026,92,Landline,0,27,November,
1292,1164,2,Email,1,24,December,
1293,988,62,Instagram,1,25,February,160
1294,1027,68,TikTok,0,13,March,
1295,1028,19,Google Ads,0,6,May,
1296,1029,26,Google Ads,0,1,October,
1297,1030,45,Instagram,0,5,November,
1298,1031,55,TikTok,0,6,April,
1299,1032,15,Email,0,9,February,
1300,1033,73,Website,0,11,October,
1301,1034,50,TikTok,0,8,June,
1302,1870,55,Instagram,1,6,April,89
1303,1035,79,Website,0,11,September,
1304,1036,38,Instagram,0,10,April,
1305,1037,34,TikTok,0,4,November,
1306,1755,53,TikTok,1,21,June,21
1307,1038,72,Website,0,28,October,
1308,1039,86,Landline,0,11,August,
1309,3961,49,TikTok,1,3,June,54
1310,1040,27,Google Ads,0,20,February,
1311,1041,72,Website,0,3,October,
1312,1042,82,Website,0,13,June,
1313,1043,80,Website,0,24,September,
1314,1044,8,Email,0,29,September,
1315,1045,61,TikTok,0,16,September,
1316,2760,62,TikTok,1,22,February,99
1317,1046,43,Instagram,0,24,November,
1318,1047,24,Google Ads,0,21,May,
1319,1048,3,Email,0,28,June,
1320,1049,17,Email,0,10,January,
1321,1050,6,Email,0,28,January,
1322,1051,97,Landline,0,22,May,
1323,1052,96,Landline,0,1,July,
1324,1053,84,Landline,0,10,February,
1325,1054,12,Email,0,23,December,
1326,1055,41,Instagram,0,21,March,
1327,3219,41,Instagram,1,19,March,177
1328,1056,23,Google Ads,0,23,February,
1329,2259,74,Website,1,27,July,57
1330,1057,17,Email,0,17,December,
1331,1058,6,Email,0,23,January,
1332,1059,6,Email,0,29,January,
1333,1060,56,TikTok,0,31,July,
1334,1061,81,Website,0,7,August,
1335,594,64,TikTok,1,16,July,135
1336,1062,96,Landline,0,10,July,
1337,1968,41,Instagram,1,12,March,101
1338,1063,34,TikTok,0,22,November,
1339,1064,25,Google Ads,0,30,November,
1340,3866,59,TikTok,1,28,November,118
1341,1065,34,Instagram,0,3,November,
1342,2499,68,Instagram,1,10,March,152
1343,1066,96,Landline,0,4,July,
1344,1763,53,TikTok,1,21,June,92
1345,1067,83,Website,0,26,September,
1346,1068,16,Email,0,9,September,
1347,1069,46,TikTok,0,13,August,
1348,1070,91,Landline,0,6,November,
1349,2515,12,Email,1,28,December,
1350,1071,46,TikTok,0,17,August,
1351,1072,94,Telephone,0,27,November,
1352,1073,85,Telephone,0,7,May,
1353,1074,31,Google Ads,0,11,March,
1354,3899,1,Email,1,14,June,
1355,1075,75,Website,0,13,September,
1356,1619,54,Instagram,1,31,May,79
1357,1076,91,Landline,0,19,November,
1358,692,81,Website,1,9,August,88
1359,1077,52,TikTok,0,28,February,
1360,3052,42,Instagram,1,18,February,120
1361,1078,32,Google Ads,0,25,October,
