loan_id,customer_id,loan_amount,loan_purpose,due_date,paid_off_date
507,2982,15000.0,credit_card,2026-08-24,
508,3088,10000.0,debt_consolidation,2027-05-13,
509,2580,3200.0,debt_consolidation,2027-05-20,2024-06-03
510,2114,23000.0,debt_consolidation,2026-09-20,2024-09-02
511,129,8000.0,debt_consolidation,2027-01-28,2024-05-21
512,3467,1450.0,debt_consolidation,2026-06-07,
513,1717,20125.0,credit_card,2026-02-05,
514,1098,12200.0,debt_consolidation,2026-12-16,2024-01-21
515,2167,4200.0,debt_consolidation,2026-09-27,2024-06-22
516,3826,6000.0,debt_consolidation,2027-02-03,
517,2242,16000.0,other,2027-11-07,2024-12-10
518,2855,3500.0,other,2026-10-20,
519,1578,5000.0,debt_consolidation,2027-01-08,2024-10-07
520,1432,12000.0,debt_consolidation,2027-07-18,
521,2872,28000.0,housing-related,2027-01-21,2024-04-04
522,2997,12000.0,debt_consolidation,2026-07-26,2024-06-07
523,3833,17500.0,small_business,2027-05-27,
524,1106,25000.0,debt_consolidation,2026-02-24,2024-10-29
525,3621,19000.0,credit_card,2027-10-16,2024-10-25
526,1243,12000.0,debt_consolidation,2027-01-31,2024-09-05
527,1987,15000.0,debt_consolidation,2027-01-26,2024-12-12
528,3084,24000.0,debt_consolidation,2027-08-01,2024-01-29
529,275,17000.0,debt_consolidation,2026-09-13,2024-01-07
530,1707,8800.0,debt_consolidation,2027-10-17,2024-04-10
531,3399,4200.0,debt_consolidation,2027-08-12,
532,3116,6000.0,housing-related,2026-07-29,2024-01-05
533,1549,30000.0,housing-related,2027-05-31,
534,34,1500.0,housing-related,2027-11-06,2024-08-09
535,3262,14000.0,debt_consolidation,2027-01-05,
536,415,10000.0,credit_card,2026-01-02,
537,2343,15000.0,car,2026-07-30,
538,1545,4000.0,debt_consolidation,2026-04-24,
539,569,10000.0,debt_consolidation,2027-08-27,2024-07-18
540,1612,21200.0,car,2026-08-31,2024-12-19
541,3884,35000.0,debt_consolidation,2027-06-05,2024-02-19
542,474,10000.0,other,2026-04-25,
543,2685,16000.0,debt_consolidation,2027-10-04,2024-07-28
544,3695,6000.0,debt_consolidation,2027-12-03,2024-03-11
545,3813,25000.0,small_business,2026-12-16,
546,1691,12100.0,debt_consolidation,2026-10-22,2024-04-25
547,1016,12000.0,housing-related,2027-06-15,2024-06-14
548,2312,15000.0,small_business,2027-06-17,2024-06-28
549,578,15000.0,debt_consolidation,2026-12-20,
550,1710,8000.0,debt_consolidation,2027-09-16,
551,3876,10000.0,debt_consolidation,2027-03-02,2024-11-26
552,3419,30000.0,major_purchase,2027-11-18,
553,1198,7200.0,credit_card,2027-02-28,2024-02-29
554,866,4500.0,debt_consolidation,2027-08-13,
555,1419,35000.0,housing-related,2026-03-16,
556,2415,21000.0,housing-related,2026-11-08,
557,1552,3000.0,vacation,2026-05-01,2024-01-07
558,1709,6000.0,debt_consolidation,2027-10-28,2024-07-28
559,52,1200.0,debt_consolidation,2027-11-10,
560,1259,8000.0,debt_consolidation,2027-06-22,2024-11-08
561,2545,20000.0,debt_consolidation,2027-10-21,2024-02-15
562,2190,7900.0,debt_consolidation,2027-10-27,2024-08-17
563,3642,8000.0,major_purchase,2027-05-08,
564,2538,5375.0,major_purchase,2026-12-14,2024-07-10
565,1698,25000.0,housing-related,2026-01-28,
566,505,19000.0,debt_consolidation,2026-01-29,
567,1103,15300.0,credit_card,2026-11-11,
568,314,5000.0,debt_consolidation,2026-07-09,
569,3725,4550.0,housing-related,2027-11-25,
570,3690,10000.0,debt_consolidation,2026-09-13,
571,1199,7200.0,debt_consolidation,2026-10-26,
572,2374,15000.0,housing-related,2027-10-03,
573,1597,30000.0,credit_card,2027-09-04,2024-04-19
574,2360,29000.0,debt_consolidation,2026-04-10,
575,3289,7000.0,debt_consolidation,2027-12-13,
576,848,10500.0,debt_consolidation,2027-12-26,
577,1629,12000.0,debt_consolidation,2027-06-25,
578,2463,7300.0,other,2027-10-02,2024-07-05
579,472,20000.0,credit_card,2026-05-10,
580,594,20000.0,credit_card,2027-11-12,
581,355,7200.0,debt_consolidation,2026-09-04,2024-01-07
582,2928,15500.0,small_business,2027-06-07,2024-03-07
583,3131,10000.0,housing-related,2026-01-19,
584,3684,6000.0,debt_consolidation,2026-12-02,
585,1920,7200.0,debt_consolidation,2027-11-04,2024-07-13
586,182,3000.0,debt_consolidation,2026-02-15,2024-08-04
587,1664,10000.0,debt_consolidation,2026-02-10,2024-10-22
588,2894,6000.0,credit_card,2027-08-11,2024-05-19
589,1840,17350.0,debt_consolidation,2027-10-17,2024-11-08
590,2453,19800.0,housing-related,2027-02-20,2024-11-30
591,1140,24250.0,other,2026-02-01,2024-06-10
592,987,8500.0,debt_consolidation,2027-10-05,2024-05-21
593,3504,30000.0,debt_consolidation,2027-02-22,2024-02-28
594,2322,3000.0,debt_consolidation,2026-06-01,2024-10-21
595,1677,8000.0,debt_consolidation,2027-05-17,
596,178,3000.0,housing-related,2026-10-13,
597,2035,7000.0,debt_consolidation,2026-09-01,
598,2698,18000.0,debt_consolidation,2027-07-25,
599,2542,2500.0,car,2027-07-13,
600,2676,8800.0,vacation,2027-09-27,
601,2976,18000.0,other,2027-03-10,2024-08-19
602,2441,10550.0,debt_consolidation,2027-01-06,
603,558,17000.0,debt_consolidation,2026-04-07,2024-11-26
604,1065,13075.0,debt_consolidation,2027-08-17,
605,1859,20000.0,housing-related,2027-12-13,2024-07-20
606,3824,12300.0,debt_consolidation,2026-07-24,2024-07-16
607,3874,21250.0,debt_consolidation,2026-08-08,2024-12-02
608,1810,3600.0,debt_consolidation,2027-11-03,2024-11-10
609,2461,12000.0,debt_consolidation,2027-12-25,2024-10-07
610,983,24000.0,credit_card,2026-06-12,2024-09-24
611,1452,8000.0,debt_consolidation,2027-06-30,
612,2839,20000.0,credit_card,2027-08-09,
613,3078,19000.0,debt_consolidation,2027-10-14,2024-10-04
614,2686,24375.0,credit_card,2026-06-06,2024-08-01
615,3518,16750.0,debt_consolidation,2027-12-23,
616,1126,2250.0,debt_consolidation,2027-12-20,2024-09-06
617,2246,15000.0,credit_card,2026-04-05,2024-10-24
618,1736,6000.0,credit_card,2027-01-08,
619,3801,7925.0,debt_consolidation,2027-06-17,2024-08-25
620,904,8000.0,debt_consolidation,2026-04-29,
621,62,5000.0,car,2027-03-31,2024-09-08
622,794,30000.0,debt_consolidation,2027-03-05,2024-06-22
623,206,16000.0,other,2027-01-24,2024-03-12
624,227,25000.0,medical,2026-11-14,2024-12-21
625,1427,10000.0,debt_consolidation,2027-10-21,2024-03-23
626,1076,13600.0,credit_card,2026-05-16,2024-08-04
627,1994,14000.0,medical,2027-01-10,
628,1507,15000.0,major_purchase,2027-10-19,
629,2192,24000.0,debt_consolidation,2026-03-18,2024-10-26
630,3773,10000.0,debt_consolidation,2026-01-17,2024-05-01
631,2131,23000.0,debt_consolidation,2027-05-04,
632,3139,4000.0,credit_card,2027-03-19,2024-05-08
633,3126,19600.0,major_purchase,2027-10-14,2024-10-03
634,3772,12000.0,vacation,2027-03-06,2024-02-01
635,1720,20000.0,debt_consolidation,2027-05-29,2024-08-13
636,3477,13000.0,other,2027-04-03,2024-12-31
637,864,23000.0,major_purchase,2027-01-18,
638,3936,15000.0,other,2027-08-01,2024-07-20
639,33,2500.0,debt_consolidation,2026-08-11,2024-01-28
640,3754,7000.0,debt_consolidation,2026-02-07,2024-08-30
641,1186,12000.0,credit_card,2026-11-09,
642,1060,12300.0,small_business,2026-12-11,2024-04-17
643,708,7000.0,other,2026-09-18,2024-05-07
644,20,5500.0,debt_consolidation,2026-03-19,2024-06-14
645,1606,12000.0,debt_consolidation,2027-01-26,2024-03-12
646,501,12300.0,credit_card,2026-10-26,
647,2368,4000.0,debt_consolidation,2027-11-24,2024-10-12
648,2649,6000.0,other,2027-02-14,2024-05-29
649,3689,35000.0,debt_consolidation,2027-07-28,2024-10-29
650,2346,6400.0,other,2026-08-31,
651,3408,24000.0,debt_consolidation,2027-11-26,2024-10-29
652,599,10000.0,credit_card,2026-02-20,2024-01-25
653,3712,6000.0,credit_card,2026-03-22,2024-10-13
654,3795,3625.0,credit_card,2027-04-09,2024-12-06
655,435,5775.0,debt_consolidation,2027-04-23,2024-10-20
656,3587,25000.0,debt_consolidation,2026-07-23,
657,3356,12000.0,debt_consolidation,2026-06-24,2024-01-15
658,476,3000.0,debt_consolidation,2027-04-26,2024-06-04
659,1312,12000.0,debt_consolidation,2027-06-21,2024-08-12
660,2543,12000.0,debt_consolidation,2026-12-16,
661,3425,2500.0,debt_consolidation,2027-06-12,2024-10-24
662,1811,10000.0,housing-related,2026-04-25,2024-11-09
663,1870,3825.0,other,2027-11-11,2024-09-20
664,2901,10000.0,major_purchase,2027-01-31,2024-01-04
665,1357,30225.0,credit_card,2027-10-30,2024-10-13
666,1926,6000.0,credit_card,2026-12-20,2024-02-14
667,2320,20000.0,debt_consolidation,2027-06-23,
668,157,14000.0,housing-related,2026-11-26,
669,2165,20000.0,debt_consolidation,2027-08-19,
670,967,9600.0,debt_consolidation,2027-06-03,
671,952,13000.0,debt_consolidation,2026-03-04,2024-05-16
672,3589,28000.0,debt_consolidation,2026-12-27,
673,3704,12000.0,housing-related,2026-06-30,
674,3932,14550.0,debt_consolidation,2027-07-27,
675,2068,7500.0,other,2027-03-23,
676,484,8800.0,small_business,2027-09-29,2024-03-20
677,3375,12000.0,credit_card,2027-08-06,
678,944,24000.0,debt_consolidation,2026-12-18,2024-12-11
679,3604,20800.0,credit_card,2027-04-16,
680,449,4750.0,medical,2027-02-18,2024-10-28
681,1228,5000.0,other,2026-02-13,2024-08-29
682,1876,5000.0,debt_consolidation,2026-05-11,
683,3238,12000.0,credit_card,2026-09-27,
684,433,12000.0,debt_consolidation,2027-05-17,2024-09-23
685,2287,18000.0,credit_card,2026-11-30,2024-08-23
686,1527,10000.0,debt_consolidation,2027-05-17,
687,3240,4950.0,debt_consolidation,2027-10-03,2024-09-26
688,3075,3800.0,debt_consolidation,2026-02-26,2024-09-13
689,2039,6000.0,debt_consolidation,2027-07-26,
690,1933,12000.0,small_business,2026-10-12,2024-11-26
691,3220,4500.0,debt_consolidation,2027-11-01,2024-06-06
692,1951,12000.0,car,2026-06-13,2024-11-21
693,1950,20000.0,small_business,2027-09-25,
694,2102,25000.0,debt_consolidation,2027-01-07,
695,3711,3000.0,debt_consolidation,2027-11-09,2024-11-02
696,448,27575.0,other,2026-12-26,2024-05-01
697,3890,12000.0,debt_consolidation,2026-10-24,2024-07-23
698,2112,7000.0,debt_consolidation,2026-07-03,
699,2134,16000.0,other,2026-10-12,
700,168,2500.0,credit_card,2026-09-24,
701,1498,21850.0,small_business,2027-09-15,2024-08-01
702,3726,1750.0,debt_consolidation,2026-12-13,2024-12-10
703,57,25000.0,credit_card,2026-01-15,
704,245,10000.0,credit_card,2027-10-25,
705,1255,17475.0,small_business,2026-04-25,
706,997,25000.0,housing-related,2026-09-01,2024-01-10
707,68,12300.0,credit_card,2027-10-22,2024-01-16
708,1733,7500.0,other,2026-09-09,2024-04-20
709,2087,17200.0,debt_consolidation,2027-08-27,
710,146,6000.0,debt_consolidation,2027-01-27,2024-01-31
711,2476,1900.0,debt_consolidation,2027-01-24,2024-08-10
712,3971,12000.0,medical,2027-12-14,
713,212,3600.0,credit_card,2027-10-25,2024-03-03
714,1461,12000.0,credit_card,2027-04-03,2024-06-09
715,2879,8000.0,debt_consolidation,2026-05-29,
716,3889,5500.0,housing-related,2027-05-06,
717,1912,3600.0,debt_consolidation,2026-12-10,2024-07-15
718,276,12000.0,debt_consolidation,2027-08-05,2024-01-19
719,2835,31000.0,small_business,2026-09-01,2024-11-19
720,9,5000.0,debt_consolidation,2027-05-21,2024-09-13
721,7,4000.0,major_purchase,2027-01-09,2024-05-30
722,1748,25000.0,debt_consolidation,2027-05-22,
723,532,5000.0,credit_card,2026-07-03,
724,2728,24500.0,other,2027-10-05,
725,2086,6000.0,credit_card,2027-12-31,2024-10-03
726,747,13600.0,debt_consolidation,2026-09-07,
727,1252,10000.0,debt_consolidation,2027-01-03,2024-11-21
728,896,6000.0,debt_consolidation,2027-01-31,2024-05-18
729,509,6000.0,debt_consolidation,2026-03-24,
730,2747,12800.0,credit_card,2027-01-06,2024-01-30
731,1727,5000.0,medical,2027-04-07,2024-03-01
732,2365,4950.0,housing-related,2027-04-20,2024-03-22
733,3044,26500.0,debt_consolidation,2027-03-02,2024-04-25
734,1473,11000.0,debt_consolidation,2027-10-23,2024-06-04
735,3343,16000.0,small_business,2026-06-30,2024-09-07
736,482,4000.0,debt_consolidation,2026-01-12,2024-01-08
737,59,12375.0,other,2027-03-04,2024-09-09
738,3162,10000.0,debt_consolidation,2027-12-08,
739,1543,6950.0,debt_consolidation,2026-03-22,2024-01-24
740,1224,4075.0,debt_consolidation,2027-09-30,2024-05-09
741,1766,8000.0,other,2027-12-28,
742,3060,20000.0,debt_consolidation,2026-12-28,2024-08-06
743,2979,6950.0,small_business,2026-01-06,2024-04-22
744,3376,21000.0,debt_consolidation,2026-08-31,2024-06-02
745,3052,3000.0,debt_consolidation,2026-02-22,2024-01-19
746,667,17500.0,debt_consolidation,2026-09-09,2024-06-13
747,2554,2000.0,credit_card,2026-09-18,
748,3767,16000.0,debt_consolidation,2027-11-09,
749,1017,8000.0,debt_consolidation,2027-06-22,2024-07-16
750,2375,7200.0,debt_consolidation,2027-03-28,
751,3022,6250.0,other,2027-05-08,2024-01-02
752,3209,5000.0,debt_consolidation,2026-11-08,2024-10-19
753,772,10000.0,credit_card,2027-04-27,2024-10-04
754,1703,10000.0,credit_card,2027-02-17,2024-07-11
755,1501,10000.0,wedding,2027-02-05,2024-09-22
756,1979,6250.0,vacation,2027-11-17,2024-01-02
757,573,4750.0,debt_consolidation,2026-08-29,2024-04-15
758,741,7000.0,other,2026-09-12,2024-03-04
759,3913,15000.0,small_business,2027-08-19,
760,2347,10000.0,debt_consolidation,2026-04-15,
761,3327,8500.0,debt_consolidation,2027-11-10,
762,192,9000.0,credit_card,2026-07-07,2024-11-16
763,833,31050.0,debt_consolidation,2027-12-10,2024-08-01
764,1105,16000.0,major_purchase,2027-04-28,2024-01-18
765,816,4000.0,debt_consolidation,2026-11-20,2024-05-09
766,830,5000.0,debt_consolidation,2027-10-29,2024-02-19
767,3021,12375.0,housing-related,2027-01-20,
768,2452,11500.0,housing-related,2027-10-08,2024-10-25
769,1119,19000.0,debt_consolidation,2026-12-12,2024-01-12
770,1956,2000.0,debt_consolidation,2026-01-21,
771,1712,2575.0,housing-related,2027-03-01,2024-10-27
772,1268,10000.0,debt_consolidation,2026-07-19,2024-03-15
773,1819,4000.0,housing-related,2027-12-21,
774,3553,3600.0,debt_consolidation,2027-11-14,
775,1913,24000.0,debt_consolidation,2026-03-27,2024-06-23
776,2614,17000.0,debt_consolidation,2026-11-12,2024-10-09
777,3840,15475.0,debt_consolidation,2027-07-06,
778,544,4000.0,other,2027-12-18,2024-02-16
779,1530,19000.0,debt_consolidation,2026-08-21,
780,1485,15000.0,debt_consolidation,2027-05-16,
781,3679,8800.0,wedding,2027-03-06,2024-03-01
782,759,10000.0,wedding,2027-06-28,2024-05-10
783,2963,10000.0,debt_consolidation,2026-06-15,2024-01-24
784,478,25225.0,debt_consolidation,2026-12-26,
785,3254,10625.0,debt_consolidation,2027-03-11,2024-12-13
786,3749,10000.0,debt_consolidation,2026-01-27,2024-05-12
787,530,18000.0,debt_consolidation,2026-01-11,2024-02-13
788,614,7750.0,debt_consolidation,2026-02-07,2024-05-28
789,3002,28000.0,credit_card,2026-10-08,
790,2624,6500.0,other,2026-08-25,2024-12-10
791,3081,6000.0,credit_card,2026-12-29,2024-02-08
792,1726,12000.0,debt_consolidation,2027-07-27,2024-03-07
793,201,2200.0,debt_consolidation,2026-02-09,
794,1083,20950.0,wedding,2026-03-01,2024-10-16
795,118,5000.0,debt_consolidation,2027-08-26,2024-05-17
796,2151,25975.0,credit_card,2027-08-01,
797,1127,8000.0,debt_consolidation,2026-06-05,2024-06-03
798,626,10625.0,credit_card,2026-09-04,
799,3578,6000.0,car,2027-03-10,2024-11-29
800,2011,10000.0,debt_consolidation,2026-05-05,2024-02-14
801,3858,10800.0,debt_consolidation,2027-08-27,2024-04-05
802,1868,5500.0,debt_consolidation,2027-03-27,
803,2299,5600.0,wedding,2026-03-02,2024-09-19
804,992,7500.0,debt_consolidation,2026-04-29,
805,3499,6250.0,credit_card,2026-10-29,2024-07-05
806,2074,23500.0,debt_consolidation,2026-09-09,
807,2621,24575.0,debt_consolidation,2027-11-26,2024-01-07
808,1005,12000.0,credit_card,2026-03-14,
809,2787,22000.0,other,2027-07-12,
810,3925,9000.0,debt_consolidation,2026-07-01,
811,562,7800.0,housing-related,2026-06-12,2024-02-13
812,2885,12000.0,housing-related,2027-01-30,2024-04-03
813,58,14000.0,vacation,2027-09-16,
814,3275,33500.0,debt_consolidation,2026-02-20,
815,958,5000.0,debt_consolidation,2027-11-21,
816,2397,22000.0,debt_consolidation,2027-09-15,
817,3945,14575.0,housing-related,2027-11-01,2024-09-22
818,2984,10000.0,debt_consolidation,2027-04-15,
819,2944,6000.0,debt_consolidation,2026-06-11,2024-04-16
820,1701,4200.0,debt_consolidation,2026-09-26,2024-10-15
821,776,25000.0,other,2026-02-27,2024-12-15
822,1124,14000.0,debt_consolidation,2026-07-30,
823,2717,27575.0,credit_card,2026-09-26,
824,421,19750.0,credit_card,2027-08-06,
825,27,1800.0,housing-related,2026-05-13,2024-02-14
826,3815,9450.0,small_business,2026-05-01,2024-10-26
827,235,12725.0,other,2027-09-18,2024-08-01
828,2785,19425.0,major_purchase,2027-11-23,2024-11-21
829,165,20000.0,housing-related,2026-02-20,2024-10-26
830,333,15000.0,debt_consolidation,2027-03-15,
831,1852,9600.0,other,2027-11-16,2024-10-10
832,735,12000.0,major_purchase,2027-12-16,2024-04-19
833,1401,8000.0,debt_consolidation,2027-04-30,
834,3701,20000.0,small_business,2027-09-01,
835,1166,20000.0,debt_consolidation,2026-04-27,2024-12-09
836,2220,12000.0,debt_consolidation,2026-04-17,
837,2041,10000.0,credit_card,2026-08-21,
838,1293,20000.0,housing-related,2026-09-25,
839,3574,16000.0,debt_consolidation,2026-06-17,
840,2673,33600.0,debt_consolidation,2027-05-30,
841,3841,4200.0,debt_consolidation,2027-01-01,
842,2602,10625.0,car,2026-03-26,
843,3816,19000.0,wedding,2027-10-02,2024-11-06
844,377,3625.0,debt_consolidation,2026-07-24,
845,1556,20500.0,car,2026-12-04,
846,403,10500.0,credit_card,2027-02-21,2024-08-23
847,2703,15000.0,debt_consolidation,2027-05-27,
848,3115,14000.0,housing-related,2026-02-11,
849,3903,15000.0,debt_consolidation,2027-11-06,2024-08-23
850,1414,8000.0,credit_card,2026-12-28,2024-09-03
851,2469,35000.0,debt_consolidation,2026-11-28,
852,2588,15000.0,housing-related,2027-10-09,2024-01-16
853,2634,5400.0,medical,2027-04-09,2024-01-30
854,753,6000.0,debt_consolidation,2026-02-19,2024-12-16
855,3130,10000.0,debt_consolidation,2027-02-06,2024-07-26
856,1825,3000.0,debt_consolidation,2027-05-28,2024-05-08
857,2730,5500.0,debt_consolidation,2026-02-21,2024-02-20
858,3792,14400.0,small_business,2027-05-12,2024-09-04
859,3226,5675.0,credit_card,2026-05-01,
860,1233,25000.0,debt_consolidation,2026-11-10,2024-07-22
861,2023,4500.0,credit_card,2027-02-14,2024-11-13
862,3333,7200.0,housing-related,2026-02-04,
863,1872,23500.0,debt_consolidation,2027-10-29,2024-03-02
864,339,17500.0,housing-related,2026-11-05,2024-06-17
865,3371,6000.0,other,2026-01-28,2024-02-08
866,2473,15000.0,debt_consolidation,2027-07-25,2024-11-16
867,311,19000.0,debt_consolidation,2027-12-16,2024-02-12
868,524,3000.0,debt_consolidation,2026-12-23,2024-04-22
869,2831,4500.0,housing-related,2026-12-11,
870,3770,14400.0,debt_consolidation,2026-12-17,
871,1883,10000.0,debt_consolidation,2027-03-13,2024-08-04
872,3014,5000.0,other,2027-11-27,
873,1888,35000.0,debt_consolidation,2027-03-18,
874,3169,8400.0,credit_card,2027-08-01,2024-08-06
875,3827,7200.0,debt_consolidation,2027-04-23,
876,597,12000.0,major_purchase,2027-10-08,2024-11-05
877,1682,6000.0,housing-related,2026-01-11,2024-02-02
878,533,25000.0,vacation,2026-09-15,
879,660,6000.0,credit_card,2027-09-24,
880,2773,15000.0,debt_consolidation,2027-03-07,
881,3039,15800.0,debt_consolidation,2026-07-09,2024-04-06
882,2049,15000.0,debt_consolidation,2026-08-21,
883,3735,7550.0,debt_consolidation,2027-01-13,2024-02-15
884,95,27925.0,small_business,2027-02-15,2024-06-06
885,1068,35000.0,credit_card,2027-01-16,2024-05-25
886,1711,17200.0,debt_consolidation,2026-04-13,
887,3011,5500.0,debt_consolidation,2027-07-17,
888,2062,15000.0,debt_consolidation,2027-07-15,2024-11-04
889,844,10500.0,housing-related,2026-09-27,
890,1054,24250.0,debt_consolidation,2027-01-28,
891,3280,6000.0,debt_consolidation,2027-12-30,2024-08-17
892,1788,14000.0,debt_consolidation,2027-12-27,
893,2010,10000.0,credit_card,2027-12-12,
894,2402,10000.0,debt_consolidation,2027-09-11,
895,879,15000.0,debt_consolidation,2027-12-31,2024-02-16
896,1415,10000.0,housing-related,2027-05-06,2024-11-21
897,766,35000.0,car,2026-02-05,2024-03-23
898,2957,12000.0,credit_card,2027-11-18,2024-09-16
899,109,20000.0,other,2027-08-21,2024-06-04
900,2132,10000.0,debt_consolidation,2027-01-15,2024-04-22
901,202,8000.0,credit_card,2027-12-22,2024-04-26
902,1169,8000.0,major_purchase,2027-04-08,2024-10-30
903,3820,8000.0,housing-related,2026-12-26,2024-06-24
904,1360,3000.0,debt_consolidation,2026-02-05,2024-02-19
905,1046,8000.0,major_purchase,2026-05-01,2024-03-08
906,1823,5000.0,debt_consolidation,2027-06-03,
907,2980,16000.0,credit_card,2026-04-21,2024-07-25
